CMA ID,CMA NAME,YEAR,QUARTER,HOUSING TYPE,MEDIAN HOUSING PRICE,MEDIAN AFTER TAX ANNUAL FAMILY INCOME,PRIME INTEREST RATE,MORTGAGE PAYMENT PERCENT INCOME,HISTORIC PAYMENT PERCENT INCOME,NUMBER OF RESALES
933,Vancouver,2001,1,Townhouses,205493.6709,43550,7.153846154,38.63075269,42.89966917,708
918,Vernon,2001,1,All housing types,136314.7677,39627.5,7.153846154,28.16236431,33.47993893,101
918,Vernon,2001,1,Condos,97933.33333,39627.5,7.153846154,20.23283506,17.73657873,30
918,Vernon,2001,1,Single-detached,142394.7368,39627.5,7.153846154,29.41847404,38.42228469,60
918,Vernon,2001,1,Townhouses,126230.5862,39627.5,7.153846154,26.07899215,28.34301195,11
935,Victoria,2001,1,All housing types,209935.3065,47015,7.153846154,36.55711561,38.89023417,578
935,Victoria,2001,1,Condos,127774.4898,47015,7.153846154,22.25002966,25.16453563,96
935,Victoria,2001,1,Single-detached,222330.6075,47015,7.153846154,38.71557318,48.24432339,399
935,Victoria,2001,1,Townhouses,173803.4,47015,7.153846154,30.26528074,34.92562688,83
950,Williams Lake,2001,1,All housing types,124126.5625,41265,7.153846154,24.62667382,21.01542762,13
932,Abbotsford - Mission,2001,2,All housing types,175010.6935,41700,6.442307692,32.20197558,39.8580484,419
932,Abbotsford - Mission,2001,2,Condos,80128.4,41700,6.442307692,14.74362925,20.09532322,44
932,Abbotsford - Mission,2001,2,Single-detached,189926.0496,41700,6.442307692,34.94640179,49.93104757,317
932,Abbotsford - Mission,2001,2,Townhouses,134800,41700,6.442307692,24.80320615,32.71122748,58
944,Campbell River,2001,2,All housing types,133338.2353,46035,6.442307692,22.22391366,28.83969156,91
944,Campbell River,2001,2,Single-detached,135598.2906,46035,6.442307692,22.60060436,31.14048371,80
930,Chilliwack,2001,2,All housing types,157387.7049,40340,6.442307692,29.9356639,35.74923238,192
930,Chilliwack,2001,2,Condos,71500,40340,6.442307692,13.59953733,17.71905455,14
930,Chilliwack,2001,2,Single-detached,167568.3128,40340,6.442307692,31.8720493,42.84775906,158
930,Chilliwack,2001,2,Townhouses,113130.9524,40340,6.442307692,21.51788266,29.51804433,20
943,Courtenay,2001,2,All housing types,133661.8357,41020,6.442307692,25.001481898534202,33.29529423,119
943,Courtenay,2001,2,Single-detached,143000,41020,6.442307692,26.748188,37.46374731,93
943,Courtenay,2001,2,Townhouses,107220.5882,41020,6.442307692,20.05563952,25.7004721,19
905,Cranbrook,2001,2,All housing types,114607.9545,43915,6.442307692,20.02423162,23.32692088,59
905,Cranbrook,2001,2,Single-detached,114333.3333,43915,6.442307692,19.97624997,24.79879355,54
975,Dawson Creek,2001,2,All housing types,73159.47917,44245,6.442307692,12.6870424,17.42873376,37
975,Dawson Creek,2001,2,Single-detached,72969.14894,44245,6.442307692,12.65403604,17.4035768,37
937,Duncan,2001,2,All housing types,144172,40460,6.442307692,27.34066228,33.65613231,85
937,Duncan,2001,2,Single-detached,155020.1293,40460,6.442307692,29.39789281,37.87860121,69
937,Duncan,2001,2,Townhouses,121498.3696,40460,6.442307692,23.04085321,27.87876391,13
977,Fort St. John,2001,2,All housing types,132638.8889,51270,6.442307692,19.85004718,19.8313746,65
977,Fort St. John,2001,2,Single-detached,135076.9231,51270,6.442307692,20.21491071,21.34312718,54
977,Fort St. John,2001,2,Townhouses,120162.5,51270,6.442307692,17.98289562,16.34879797,11
925,Kamloops,2001,2,All housing types,139401.5957,44905,6.442307692,23.81919227,29.18144185,247
925,Kamloops,2001,2,Condos,111238.9091,44905,6.442307692,19.00710641,18.56500138,24
925,Kamloops,2001,2,Single-detached,144648.9362,44905,6.442307692,24.71579184,32.08712104,183
925,Kamloops,2001,2,Townhouses,139268.8525,44905,6.442307692,23.79651077,25.397242,40
915,Kelowna,2001,2,All housing types,166203.4814,41540,6.442307692,30.699239,38.09482147,558
915,Kelowna,2001,2,Condos,98901.86916,41540,6.442307692,18.26804164,24.28880262,70
915,Kelowna,2001,2,Single-detached,176779.5276,41540,6.442307692,32.65272738,44.76537722,431
915,Kelowna,2001,2,Townhouses,131215.9341,41540,6.442307692,24.23673251,32.85366574,57
938,Nanaimo,2001,2,All housing types,146336.0927,40960,6.442307692,27.41230104,33.9915153,285
938,Nanaimo,2001,2,Condos,88555.55556,40960,6.442307692,16.58860437,21.40189008,23
938,Nanaimo,2001,2,Single-detached,151638.1579,40960,6.442307692,28.4055065,37.66249954,234
938,Nanaimo,2001,2,Townhouses,116378.3784,40960,6.442307692,21.80049421,27.46191196,28
939,Parksville,2001,2,All housing types,150044.1989,41730,6.442307692,27.58829175,38.92321274,122
939,Parksville,2001,2,Single-detached,149701.2987,41730,6.442307692,27.52524345,41.08315087,104
939,Parksville,2001,2,Townhouses,159166.6667,41730,6.442307692,29.26561952,35.70802608,12
913,Penticton,2001,2,All housing types,146220,37605,6.442307692,29.83425326,34.46883108,126
913,Penticton,2001,2,Single-detached,150800.9554,37605,6.442307692,30.76893651,41.62561139,104
913,Penticton,2001,2,Townhouses,104120,37605,6.442307692,21.24430618,28.09446494,13
940,Port Alberni,2001,2,All housing types,106180.3279,41915,6.442307692,19.43697057,24.91984493,34
940,Port Alberni,2001,2,Single-detached,105875,41915,6.442307692,19.3810784,25.47459468,31
945,Powell River,2001,2,All housing types,126833.3333,43235,6.442307692,22.50877856,28.39881449,32
945,Powell River,2001,2,Single-detached,126647.7273,43235,6.442307692,22.47583954,29.06419653,29
970,Prince George,2001,2,All housing types,121507.177,48115,6.442307692,19.37650419,20.86631918,125
970,Prince George,2001,2,Single-detached,121974.359,48115,6.442307692,19.45100475,21.62037066,118
955,Prince Rupert,2001,2,All housing types,105790.8889,45685,6.442307692,17.76759403,20.96060583,10
955,Prince Rupert,2001,2,Single-detached,105790.8889,45685,6.442307692,17.76759403,21.3614414,10
952,Quesnel,2001,2,All housing types,114133.9286,43130,6.442307692,20.30435948,19.12777887,17
952,Quesnel,2001,2,Single-detached,113611.1111,43130,6.442307692,20.21135055,19.38116486,17
934,Squamish,2001,2,All housing types,176649.7667,48690,6.442307692,27.83731086,35.74275125,13
965,Terrace,2001,2,All housing types,147578.125,46000,6.442307692,24.61603735,22.28508389,22
965,Terrace,2001,2,Single-detached,147586.2069,46000,6.442307692,24.61738541,22.91057037,20
933,Vancouver,2001,2,All housing types,245000,44370,6.442307692,42.36728568,46.34979114,6822
933,Vancouver,2001,2,Condos,150000,44370,6.442307692,25.9391545,33.52101857,1733
933,Vancouver,2001,2,Single-detached,290312.2799,44370,6.442307692,50.20303387,73.63157159,3901
933,Vancouver,2001,2,Townhouses,205746.8354,44370,6.442307692,35.57932635,42.89966917,1188
918,Vernon,2001,2,All housing types,139724.0214,40355,6.442307692,26.56609433,33.47993893,180
918,Vernon,2001,2,Condos,95600,40355,6.442307692,18.17667852,17.73657873,15
918,Vernon,2001,2,Single-detached,149339.9015,40355,6.442307692,28.39438682,38.42228469,143
918,Vernon,2001,2,Townhouses,125339,40355,6.442307692,23.83103252,28.34301195,22
935,Victoria,2001,2,All housing types,214615.7781,48030,6.442307692,34.28491255,38.89023417,1035
935,Victoria,2001,2,Condos,128081.7312,48030,6.442307692,20.461081633978502,25.16453563,157
935,Victoria,2001,2,Single-detached,229571.3043,48030,6.442307692,36.67406081,48.24432339,751
935,Victoria,2001,2,Townhouses,177631.2429,48030,6.442307692,28.37662582,34.92562688,127
950,Williams Lake,2001,2,All housing types,129244.186,42750,6.442307692,23.19684296,21.01542762,30
950,Williams Lake,2001,2,Single-detached,132057.1429,42750,6.442307692,23.70171455,22.05009043,26
932,Abbotsford - Mission,2001,3,All housing types,179163.6741,42495,5.865384615,30.63876117,39.8580484,457
932,Abbotsford - Mission,2001,3,Condos,79589.80488,42495,5.865384615,13.61064421,20.09532322,38
932,Abbotsford - Mission,2001,3,Single-detached,190957.7039,42495,5.865384615,32.65565697,49.93104757,345
932,Abbotsford - Mission,2001,3,Townhouses,136661.3636,42495,5.865384615,23.3704455,32.71122748,74
944,Campbell River,2001,3,All housing types,134497.2376,46577.5,5.865384615,20.98438593,28.83969156,90
944,Campbell River,2001,3,Single-detached,137058.9172,46577.5,5.865384615,21.3840616,31.14048371,77
930,Chilliwack,2001,3,All housing types,157201.2987,41095,5.865384615,27.79881093,35.74923238,270
930,Chilliwack,2001,3,Condos,76138.88889,41095,5.865384615,13.46407819,17.71905455,22
930,Chilliwack,2001,3,Single-detached,166356.1662,41095,5.865384615,29.41771887,42.84775906,215
930,Chilliwack,2001,3,Townhouses,110887.1698,41095,5.865384615,19.60881681,29.51804433,33
943,Courtenay,2001,3,All housing types,137265.4321,41740,5.865384615,23.89834419,33.29529423,205
943,Courtenay,2001,3,Single-detached,141686.3469,41740,5.865384615,24.66803938,37.46374731,178
943,Courtenay,2001,3,Townhouses,105359.375,41740,5.865384615,18.34339913,25.7004721,21
905,Cranbrook,2001,3,All housing types,122082.6772,44752.5,5.865384615,19.82420674,23.32692088,68
905,Cranbrook,2001,3,Single-detached,122526.087,44752.5,5.865384615,19.89620915,24.79879355,61
975,Dawson Creek,2001,3,All housing types,80981.25,45012.5,5.865384615,13.07405828,17.42873376,43
975,Dawson Creek,2001,3,Single-detached,80867.08861,45012.5,5.865384615,13.05562744,17.4035768,42
937,Duncan,2001,3,All housing types,142797.3301,41190,5.865384615,25.19343413,33.65613231,121
937,Duncan,2001,3,Single-detached,151318.7338,41190,5.865384615,26.69684755,37.87860121,85
937,Duncan,2001,3,Townhouses,118499.1477,41190,5.865384615,20.90655666,27.87876391,31
977,Fort St. John,2001,3,All housing types,133207.3171,52510,5.865384615,18.43508473,19.8313746,58
977,Fort St. John,2001,3,Single-detached,134864.6789,52510,5.865384615,18.66445355,21.34312718,55
925,Kamloops,2001,3,All housing types,143975.6098,45717.5,5.865384615,22.88576994,29.18144185,286
925,Kamloops,2001,3,Condos,123869.2195,45717.5,5.865384615,19.68974096,18.56500138,17
925,Kamloops,2001,3,Single-detached,150547.4453,45717.5,5.865384615,23.93040184,32.08712104,228
925,Kamloops,2001,3,Townhouses,127233.3333,45717.5,5.865384615,20.22448664,25.397242,41
915,Kelowna,2001,3,All housing types,172720.5882,42295,5.865384615,29.67660075,38.09482147,666
915,Kelowna,2001,3,Condos,106593.0233,42295,5.865384615,18.31465853,24.28880262,59
915,Kelowna,2001,3,Single-detached,183650.3132,42295,5.865384615,31.55453022,44.76537722,527
915,Kelowna,2001,3,Townhouses,135043.7956,42295,5.865384615,23.20302894,32.85366574,80
938,Nanaimo,2001,3,All housing types,151607.346,41645,5.865384615,26.45552922,33.9915153,348
938,Nanaimo,2001,3,Condos,93448.97959,41645,5.865384615,16.30687612,21.40189008,26
938,Nanaimo,2001,3,Single-detached,155609.7143,41645,5.865384615,27.15394374,37.66249954,291
938,Nanaimo,2001,3,Townhouses,117770.7458,41645,5.865384615,20.55103191,27.46191196,31
939,Parksville,2001,3,All housing types,158019.5313,41730,5.865384615,27.51829103,38.92321274,134
939,Parksville,2001,3,Single-detached,157899.7696,41730,5.865384615,27.49743515,41.08315087,113
939,Parksville,2001,3,Townhouses,183357.1429,41730,5.865384615,31.93070616,35.70802608,16
913,Penticton,2001,3,All housing types,147696.6292,38357.5,5.865384615,27.98203948,34.46883108,141
913,Penticton,2001,3,Condos,110700,38357.5,5.865384615,20.97279936,24.64960116,24
913,Penticton,2001,3,Single-detached,153375,38357.5,5.865384615,29.05784193,41.62561139,104
913,Penticton,2001,3,Townhouses,114750,38357.5,5.865384615,21.7400969,28.09446494,13
940,Port Alberni,2001,3,All housing types,99471.42857,42227.5,5.865384615,17.11835622,24.91984493,36
940,Port Alberni,2001,3,Single-detached,98791.04478,42227.5,5.865384615,17.0012668,25.47459468,36
945,Powell River,2001,3,All housing types,141051.7241,43852.5,5.865384615,23.37454236,28.39881449,26
945,Powell River,2001,3,Single-detached,141250,43852.5,5.865384615,23.40739987,29.06419653,25
970,Prince George,2001,3,All housing types,123764.3098,48987.5,5.865384615,18.35985397,20.86631918,172
970,Prince George,2001,3,Single-detached,124039.4265,48987.5,5.865384615,18.40066625,21.62037066,161
955,Prince Rupert,2001,3,All housing types,106875,45677.5,5.865384615,17.00328665,20.96060583,18
955,Prince Rupert,2001,3,Single-detached,107222.2222,45677.5,5.865384615,17.05852799,21.3614414,17
952,Quesnel,2001,3,All housing types,108333.3333,43850,5.865384615,17.95360159,19.12777887,34
952,Quesnel,2001,3,Single-detached,108229.1667,43850,5.865384615,17.93633851,19.38116486,31
934,Squamish,2001,3,All housing types,183555.5556,48690,5.865384615,27.39597959,35.74275125,23
934,Squamish,2001,3,Condos,122546.4615,48690,5.865384615,18.2902683,24.02183276,10
934,Squamish,2001,3,Single-detached,197750,48690,5.865384615,29.51452462,52.39203906,11
965,Terrace,2001,3,All housing types,138372.093,46275,5.865384615,21.73007162,22.28508389,21
965,Terrace,2001,3,Single-detached,138125,46275,5.865384615,21.69126792,22.91057037,20
933,Vancouver,2001,3,All housing types,249246.4924,45190,5.865384615,40.08166823,46.34979114,7718
933,Vancouver,2001,3,Condos,151531.3559,45190,5.865384615,24.36796392,33.52101857,1807
933,Vancouver,2001,3,Single-detached,292950.4378,45190,5.865384615,47.10975927,73.63157159,4664
933,Vancouver,2001,3,Townhouses,202439.4251,45190,5.865384615,32.55455992,42.89966917,1247
918,Vernon,2001,3,All housing types,145038.4615,41082.5,5.865384615,25.6557902,33.47993893,210
918,Vernon,2001,3,Condos,103000,41082.5,5.865384615,18.21962507,17.73657873,19
918,Vernon,2001,3,Single-detached,153074.4337,41082.5,5.865384615,27.0772698,38.42228469,166
918,Vernon,2001,3,Townhouses,125872.3404,41082.5,5.865384615,22.26550339,28.34301195,25
935,Victoria,2001,3,All housing types,219819.1275,49045,5.865384615,32.57090425,38.89023417,1200
935,Victoria,2001,3,Condos,127840.1667,49045,5.865384615,18.94225437,25.16453563,191
935,Victoria,2001,3,Single-detached,234541.1765,49045,5.865384615,34.75229061,48.24432339,864
935,Victoria,2001,3,Townhouses,184343.75,49045,5.865384615,27.31446848,34.92562688,145
950,Williams Lake,2001,3,All housing types,129583.3333,44235,5.865384615,21.28835926,21.01542762,24
950,Williams Lake,2001,3,Single-detached,130145.8333,44235,5.865384615,21.38076853,22.05009043,22
932,Abbotsford - Mission,2001,4,All housing types,181998.1752,43290,4.480769231,26.64103971,39.8580484,365
932,Abbotsford - Mission,2001,4,Condos,79681.15942,43290,4.480769231,11.6637924,20.09532322,31
932,Abbotsford - Mission,2001,4,Single-detached,194353.5188,43290,4.480769231,28.44962488,49.93104757,266
932,Abbotsford - Mission,2001,4,Townhouses,136636.6197,43290,4.480769231,20.00097862,32.71122748,68
944,Campbell River,2001,4,All housing types,133626.506,47120,4.480769231,17.97045417,28.83969156,76
944,Campbell River,2001,4,Single-detached,135876.7361,47120,4.480769231,18.2730712,31.14048371,67
930,Chilliwack,2001,4,All housing types,155426.4706,41850,4.480769231,23.53429782,35.74923238,189
930,Chilliwack,2001,4,Condos,79444.44444,41850,4.480769231,12.02928438,17.71905455,14
930,Chilliwack,2001,4,Single-detached,164682.9759,41850,4.480769231,24.93589531,42.84775906,158
930,Chilliwack,2001,4,Townhouses,116360.4,41850,4.480769231,17.61900851,29.51804433,17
943,Courtenay,2001,4,All housing types,130922.0056,42460,4.480769231,19.53909218,33.29529423,154
943,Courtenay,2001,4,Single-detached,138571.9064,42460,4.480769231,20.68078044,37.46374731,121
943,Courtenay,2001,4,Townhouses,93616.84783,42460,4.480769231,13.97158722,25.7004721,25
905,Cranbrook,2001,4,All housing types,122948.7179,45590,4.480769231,17.08937321,23.32692088,49
905,Cranbrook,2001,4,Single-detached,125727.7228,45590,4.480769231,17.47564361,24.79879355,40
975,Dawson Creek,2001,4,All housing types,86226.5625,45780,4.480769231,11.93540078,17.42873376,21
975,Dawson Creek,2001,4,Single-detached,86166.66667,45780,4.480769231,11.92711005,17.4035768,21
937,Duncan,2001,4,All housing types,147019.2308,41920,4.480769231,22.22412107,33.65613231,100
937,Duncan,2001,4,Condos,71187.5,41920,4.480769231,10.76103861,15.67225183,11
937,Duncan,2001,4,Single-detached,156499.6855,41920,4.480769231,23.65723137,37.87860121,74
937,Duncan,2001,4,Townhouses,122108.6957,41920,4.480769231,18.45852697,27.87876391,15
977,Fort St. John,2001,4,All housing types,135132.0755,53750,4.480769231,15.93131778,19.8313746,48
977,Fort St. John,2001,4,Single-detached,135662.5,53750,4.480769231,15.99385188,21.34312718,45
925,Kamloops,2001,4,All housing types,145782.9268,46530,4.480769231,19.85387735,29.18144185,247
925,Kamloops,2001,4,Condos,112431,46530,4.480769231,15.31174695,18.56500138,17
925,Kamloops,2001,4,Single-detached,150596.4706,46530,4.480769231,20.50942399,32.08712104,197
925,Kamloops,2001,4,Townhouses,129610.1351,46530,4.480769231,17.65133807,25.397242,33
915,Kelowna,2001,4,All housing types,172869.0559,43050,4.480769231,25.44578343,38.09482147,478
915,Kelowna,2001,4,Condos,105718.4466,43050,4.480769231,15.56142412,24.28880262,44
915,Kelowna,2001,4,Single-detached,182529.0179,43050,4.480769231,26.86769956,44.76537722,369
915,Kelowna,2001,4,Townhouses,143896.5517,43050,4.480769231,21.18112158,32.85366574,65
938,Nanaimo,2001,4,All housing types,148867.381,42330,4.480769231,22.28553177,33.9915153,282
938,Nanaimo,2001,4,Condos,94437.08511,42330,4.480769231,14.13728546,21.40189008,21
938,Nanaimo,2001,4,Single-detached,154835.7553,42330,4.480769231,23.1790008,37.66249954,232
938,Nanaimo,2001,4,Townhouses,120724.5667,42330,4.480769231,18.07253643,27.46191196,29
939,Parksville,2001,4,All housing types,164172.8395,41730,4.480769231,24.93013597,38.92321274,109
939,Parksville,2001,4,Single-detached,166342.8218,41730,4.480769231,25.25965426,41.08315087,89
939,Parksville,2001,4,Townhouses,167548.3871,41730,4.480769231,25.44272295,35.70802608,15
913,Penticton,2001,4,All housing types,148321.0227,39110,4.480769231,24.03181752,34.46883108,123
913,Penticton,2001,4,Condos,103007.8947,39110,4.480769231,16.68992624,24.64960116,14
913,Penticton,2001,4,Single-detached,161623.7113,39110,4.480769231,26.18719495,41.62561139,90
913,Penticton,2001,4,Townhouses,123453.125,39110,4.480769231,20.00257898,28.09446494,19
940,Port Alberni,2001,4,All housing types,87686.56716,42540,4.480769231,13.06192858,24.91984493,31
940,Port Alberni,2001,4,Single-detached,87769.23077,42540,4.480769231,13.07424228,25.47459468,29
945,Powell River,2001,4,All housing types,135122.449,44470,4.480769231,19.25449358,28.39881449,23
945,Powell River,2001,4,Single-detached,135833.3333,44470,4.480769231,19.3557922,29.06419653,20
970,Prince George,2001,4,All housing types,125181.1594,49860,4.480769231,15.90956911,20.86631918,104
